user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method,discount_applied,churn_status,title,content_type,genre,language,release_year,device_type,watch_time_minutes,session_count,completion_percentage,date_watched,time_of_day,rating,liked,recommendation_source,days_since_last_watch,avg_weekly_watch_time,content_diversity_score
U149309,30,Male,South Africa,Africa,Basic,8.99,2022-10-13,2026-02-07,Wallet,Yes,Active,Comedy Title 2142,Movie,Comedy,Portuguese,2009,TV,50,1,83,2023-01-07,Night,4,Yes,Ads,34,155,0.6
U149310,40,Female,Canada,North America,Premium,17.99,2022-03-27,2026-02-07,Bank Transfer,No,Active,Thriller Title 138,Series,Thriller,German,2022,TV,116,3,96,2023-01-19,Afternoon,4,Yes,Ads,20,367,0.38
U149311,17,Female,Brazil,South America,Basic,8.99,2022-08-05,2026-02-07,Wallet,No,Active,Documentary Title 2132,Movie,Documentary,French,2017,Laptop,38,1,63,2023-02-20,Night,2,No,Algorithm,36,202,0.74
U149312,30,Female,UK,Europe,Basic,8.99,2023-07-06,2026-02-07,Wallet,No,Active,Sci-Fi Title 896,Series,Sci-Fi,Portuguese,2020,Tablet,47,1,78,2023-12-09,Afternoon,4,Yes,Ads,6,142,0.77
U149313,17,Female,Nigeria,Africa,Basic,8.99,2022-10-23,2023-10-05 00:00:00,Wallet,No,Cancelled,Romance Title 1245,Series,Romance,Japanese,2009,Laptop,71,2,100,2023-05-29,Afternoon,2,No,Search,47,223,0.59
U149314,40,Female,Japan,Asia,Basic,8.99,2023-01-21,2023-10-05 00:00:00,Card,No,Cancelled,Animation Title 7,Movie,Animation,Portuguese,2011,Mobile,51,1,85,2023-08-21,Evening,4,Yes,Algorithm,14,217,0.81
U149315,50,Male,South Africa,Africa,Standard,13.99,2023-06-19,2026-02-07,Card,No,Active,Documentary Title 13,Series,Documentary,German,2000,Mobile,80,2,88,2024-04-01,Afternoon,2,No,Ads,59,249,0.25
U149316,60,Male,Brazil,South America,Basic,8.99,2022-10-21,2024-01-16 00:00:00,Wallet,Yes,Cancelled,Action Title 2320,Movie,Action,French,2012,Mobile,84,2,100,2023-07-08,Morning,5,Yes,Friend,3,144,0.95
U149317,21,Male,UK,Europe,Standard,13.99,2022-05-02,2026-02-07,Bank Transfer,No,Active,Drama Title 761,Series,Drama,Yoruba,2008,Laptop,99,3,100,2022-10-05,Evening,4,Yes,Search,30,297,0.81
U149318,17,Male,UK,Europe,Standard,13.99,2022-10-06,2026-02-07,Bank Transfer,No,Active,Drama Title 1577,Series,Drama,Japanese,2012,Laptop,106,3,100,2023-05-14,Afternoon,3,No,Ads,44,254,0.47
U149319,21,Male,India,Asia,Standard,13.99,2022-02-06,2022-10-25 00:00:00,Wallet,No,Cancelled,Romance Title 163,Movie,Romance,Portuguese,2012,Mobile,86,2,95,2022-06-18,Evening,5,Yes,Trending,38,270,0.62
U149320,60,Female,Nigeria,Africa,Standard,13.99,2023-08-31,2026-02-07,Card,Yes,Active,Sci-Fi Title 547,Movie,Sci-Fi,German,2017,Mobile,96,3,100,2024-03-23,Night,4,Yes,Trending,3,349,0.73
U149321,60,Male,USA,North America,Basic,8.99,2024-01-26,2024-03-15 00:00:00,Card,No,Cancelled,Comedy Title 1068,Series,Comedy,English,2017,Laptop,69,2,100,2024-08-24,Afternoon,3,No,Search,4,198,0.49
U149322,21,Male,Japan,Asia,Premium,17.99,2022-06-05,2026-02-07,Wallet,No,Active,Animation Title 147,Movie,Animation,Japanese,2004,Laptop,151,5,100,2022-11-04,Afternoon,3,No,Search,56,355,0.89
U149323,30,Male,France,Europe,Basic,8.99,2023-11-22,2026-02-07,Bank Transfer,No,Active,Comedy Title 2890,Movie,Comedy,French,2017,Mobile,83,2,100,2024-08-17,Afternoon,4,Yes,Search,54,222,0.74
U149324,50,Female,Germany,Europe,Standard,13.99,2023-12-06,2024-11-15 00:00:00,Card,No,Cancelled,Drama Title 2860,Series,Drama,English,2009,Mobile,90,3,100,2023-12-08,Evening,3,No,Algorithm,5,245,0.54
U149325,40,Male,Japan,Asia,Standard,13.99,2023-07-26,2023-12-03 00:00:00,Wallet,No,Cancelled,Sci-Fi Title 1831,Movie,Sci-Fi,German,2012,TV,107,3,100,2023-11-29,Night,5,Yes,Search,57,250,0.66
U149326,40,Female,South Africa,Africa,Basic,8.99,2022-09-11,2026-02-07,Card,No,Active,Romance Title 1788,Movie,Romance,French,2001,Mobile,72,2,100,2022-12-15,Evening,5,Yes,Friend,11,108,0.79
U149327,30,Female,Canada,North America,Basic,8.99,2023-06-05,2026-02-07,Wallet,No,Active,Action Title 1501,Series,Action,Japanese,2024,Laptop,73,2,100,2024-02-24,Night,4,Yes,Search,21,175,0.78
U149328,17,Female,France,Europe,Standard,13.99,2023-01-08,2026-02-07,Card,No,Active,Comedy Title 2449,Series,Comedy,French,2002,TV,104,3,100,2023-03-31,Afternoon,3,No,Trending,12,266,0.2
U149329,17,Female,UK,Europe,Premium,17.99,2022-04-22,2026-02-07,Bank Transfer,No,Active,Action Title 92,Movie,Action,German,2009,Mobile,138,4,100,2022-08-09,Morning,4,Yes,Trending,21,377,0.67
U149330,40,Male,France,Europe,Basic,8.99,2023-10-23,2024-08-14 00:00:00,Card,No,Cancelled,Sci-Fi Title 1015,Movie,Sci-Fi,Hindi,2015,Mobile,60,2,100,2024-02-12,Morning,4,Yes,Friend,26,145,0.83
U149331,40,Male,UK,Europe,Basic,8.99,2022-07-06,2026-02-07,Bank Transfer,No,Active,Comedy Title 545,Series,Comedy,French,2009,TV,38,1,63,2022-12-20,Morning,3,No,Ads,60,196,0.2
U149332,17,Female,Canada,North America,Basic,8.99,2022-07-20,2026-02-07,Card,Yes,Active,Documentary Title 2689,Movie,Documentary,French,2017,Laptop,58,1,96,2022-08-27,Evening,4,Yes,Friend,10,138,0.69
U149333,21,Male,Nigeria,Africa,Premium,17.99,2023-02-26,2026-02-07,Bank Transfer,Yes,Active,Comedy Title 782,Series,Comedy,Japanese,2000,TV,119,3,99,2023-08-10,Afternoon,2,No,Search,51,395,0.91
U149334,21,Male,India,Asia,Standard,13.99,2023-09-03,2024-01-05 00:00:00,Wallet,Yes,Cancelled,Thriller Title 1387,Movie,Thriller,German,2021,Tablet,79,2,87,2023-12-06,Evening,3,No,Ads,19,282,0.88
U149335,60,Male,Nigeria,Africa,Basic,8.99,2022-12-25,2024-03-05 00:00:00,Wallet,No,Cancelled,Drama Title 82,Series,Drama,English,2011,Tablet,65,2,100,2023-10-12,Afternoon,3,No,Friend,28,108,0.58
U149336,17,Female,France,Europe,Basic,8.99,2022-01-22,2023-01-04 00:00:00,Bank Transfer,No,Cancelled,Comedy Title 2793,Series,Comedy,English,2013,Tablet,41,1,68,2022-04-26,Night,2,No,Friend,28,157,0.92
U149337,21,Female,USA,North America,Basic,8.99,2023-09-09,2026-02-07,Card,No,Active,Comedy Title 697,Movie,Comedy,Portuguese,2006,Tablet,67,2,100,2024-03-11,Afternoon,4,Yes,Algorithm,10,166,0.32
U149338,50,Female,France,Europe,Basic,8.99,2022-10-06,2026-02-07,Card,Yes,Active,Drama Title 1358,Series,Drama,French,2010,TV,65,2,100,2023-04-16,Night,2,No,Algorithm,50,136,0.38
U149339,21,Female,France,Europe,Basic,8.99,2023-03-29,2026-02-07,Card,No,Active,Animation Title 1281,Series,Animation,Yoruba,2014,Laptop,77,2,100,2023-10-15,Afternoon,3,No,Search,55,115,0.72
U149340,30,Female,Nigeria,Africa,Premium,17.99,2024-01-31,2026-02-07,Bank Transfer,No,Active,Animation Title 1299,Movie,Animation,Japanese,2011,Laptop,126,4,100,2024-04-14,Morning,4,Yes,Trending,28,361,0.88
U149341,17,Female,Japan,Asia,Basic,8.99,2023-02-14,2023-11-24 00:00:00,Wallet,Yes,Cancelled,Comedy Title 915,Series,Comedy,Portuguese,2002,Mobile,39,1,65,2023-02-25,Afternoon,3,No,Trending,53,125,0.76
U149342,21,Male,Japan,Asia,Premium,17.99,2022-04-07,2026-02-07,Wallet,No,Active,Drama Title 2985,Movie,Drama,Japanese,2021,TV,113,3,94,2023-01-21,Evening,2,No,Algorithm,44,335,0.26
U149343,60,Male,Brazil,South America,Standard,13.99,2023-12-31,2026-02-07,Card,Yes,Active,Animation Title 2178,Movie,Animation,Japanese,2000,Laptop,100,3,100,2024-10-16,Afternoon,4,Yes,Friend,33,228,0.89
U149344,60,Female,India,Asia,Standard,13.99,2022-06-02,2026-02-07,Card,No,Active,Documentary Title 673,Series,Documentary,Japanese,2002,TV,89,2,98,2022-10-07,Night,2,No,Algorithm,49,263,0.23
U149345,30,Female,Canada,North America,Basic,8.99,2024-05-01,2026-02-07,Wallet,Yes,Active,Action Title 1010,Movie,Action,Portuguese,2022,TV,70,2,100,2024-11-20,Evening,4,Yes,Ads,35,150,0.44
U149346,50,Male,Germany,Europe,Premium,17.99,2022-06-05,2023-07-18 00:00:00,Bank Transfer,Yes,Cancelled,Thriller Title 524,Movie,Thriller,Portuguese,2017,Laptop,113,3,94,2022-12-26,Night,5,Yes,Friend,58,347,0.87
U149347,60,Male,India,Asia,Standard,13.99,2024-05-12,2026-02-07,Wallet,Yes,Active,Documentary Title 242,Movie,Documentary,Portuguese,2004,Mobile,68,2,75,2024-05-26,Evening,5,Yes,Friend,48,231,0.38
U149348,60,Female,Canada,North America,Basic,8.99,2024-06-01,2024-11-05 00:00:00,Wallet,Yes,Cancelled,Documentary Title 2227,Series,Documentary,Yoruba,2017,Mobile,72,2,100,2024-07-08,Evening,4,Yes,Algorithm,2,172,0.42
U149349,40,Female,Nigeria,Africa,Premium,17.99,2023-08-15,2026-02-07,Bank Transfer,No,Active,Action Title 125,Series,Action,German,2020,Mobile,119,3,99,2023-12-13,Morning,3,No,Algorithm,32,315,0.67
U149350,50,Male,UK,Europe,Standard,13.99,2022-02-12,2026-02-07,Wallet,Yes,Active,Documentary Title 2838,Series,Documentary,English,2002,Tablet,79,2,87,2022-06-27,Night,3,No,Trending,46,266,0.66
U149351,21,Female,South Africa,Africa,Basic,8.99,2023-12-31,2026-02-07,Bank Transfer,No,Active,Action Title 2351,Series,Action,Portuguese,2020,Mobile,75,2,100,2024-04-13,Morning,4,Yes,Search,51,128,0.75
U149352,50,Female,Japan,Asia,Basic,8.99,2023-11-22,2026-02-07,Bank Transfer,No,Active,Romance Title 1521,Series,Romance,Hindi,2021,Mobile,17,1,28,2023-11-22,Afternoon,1,No,Trending,7,201,0.42
U149353,30,Male,Canada,North America,Standard,13.99,2024-05-23,2026-02-07,Card,No,Active,Action Title 1967,Series,Action,German,2022,Tablet,83,2,92,2024-07-02,Evening,4,Yes,Friend,24,238,0.73
U149354,50,Male,UK,Europe,Standard,13.99,2022-06-03,2026-02-07,Bank Transfer,No,Active,Comedy Title 1777,Series,Comedy,German,2022,TV,59,1,65,2022-06-23,Afternoon,2,No,Ads,27,263,0.73
U149355,30,Male,Germany,Europe,Basic,8.99,2022-06-14,2022-11-16 00:00:00,Card,No,Cancelled,Drama Title 1998,Series,Drama,Hindi,2009,TV,47,1,78,2022-10-26,Afternoon,4,Yes,Friend,49,105,0.81
U149356,17,Male,Japan,Asia,Premium,17.99,2022-12-11,2026-02-07,Bank Transfer,No,Active,Action Title 1398,Series,Action,Portuguese,2006,Mobile,123,4,100,2023-06-11,Afternoon,5,Yes,Search,44,368,0.37
U149357,17,Male,India,Asia,Basic,8.99,2024-04-12,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 861,Movie,Sci-Fi,French,2009,TV,66,2,100,2024-11-28,Morning,3,No,Algorithm,39,207,0.48
U149358,30,Male,Japan,Asia,Standard,13.99,2022-02-18,2026-02-07,Card,No,Active,Animation Title 2543,Series,Animation,Japanese,2022,Mobile,88,2,97,2022-06-25,Afternoon,3,No,Friend,45,275,0.81
U149359,17,Female,Germany,Europe,Standard,13.99,2024-04-14,2026-02-07,Wallet,No,Active,Documentary Title 222,Series,Documentary,Hindi,2020,Mobile,95,3,100,2024-06-25,Afternoon,3,No,Algorithm,15,273,0.82
U149360,50,Male,Nigeria,Africa,Standard,13.99,2023-07-05,2026-02-07,Wallet,No,Active,Documentary Title 2334,Series,Documentary,Portuguese,2012,Mobile,89,2,98,2023-09-02,Night,4,Yes,Trending,41,275,0.64
U149361,60,Male,UK,Europe,Basic,8.99,2023-01-22,2023-05-23 00:00:00,Card,Yes,Cancelled,Sci-Fi Title 2101,Series,Sci-Fi,Hindi,2014,Tablet,64,2,100,2023-09-23,Evening,3,No,Ads,10,162,0.3
U149362,40,Male,USA,North America,Basic,8.99,2023-03-01,2026-02-07,Bank Transfer,No,Active,Action Title 2682,Movie,Action,French,2015,Laptop,63,2,100,2023-06-16,Afternoon,3,No,Algorithm,17,166,0.86
U149363,50,Male,South Africa,Africa,Premium,17.99,2022-05-24,2026-02-07,Card,No,Active,Thriller Title 1595,Movie,Thriller,Portuguese,2016,Mobile,130,4,100,2023-02-20,Evening,3,No,Search,37,352,0.83
U149364,21,Female,India,Asia,Basic,8.99,2022-04-04,2026-02-07,Card,No,Active,Animation Title 950,Series,Animation,English,2019,TV,72,2,100,2022-11-26,Morning,4,Yes,Algorithm,39,166,0.72
U149365,30,Female,Brazil,South America,Basic,8.99,2023-03-17,2026-02-07,Card,No,Active,Thriller Title 443,Series,Thriller,French,2017,Mobile,68,2,100,2023-06-01,Morning,4,Yes,Trending,35,192,0.47
U149366,30,Male,India,Asia,Basic,8.99,2023-11-08,2026-02-07,Bank Transfer,No,Active,Comedy Title 1821,Movie,Comedy,Japanese,2016,Mobile,95,3,100,2024-03-08,Afternoon,3,No,Algorithm,56,155,0.39
U149367,21,Female,India,Asia,Basic,8.99,2024-01-19,2025-05-06 00:00:00,Bank Transfer,No,Cancelled,Action Title 2328,Series,Action,Portuguese,2000,TV,42,1,70,2024-08-29,Evening,3,No,Search,37,147,0.77
U149368,40,Male,Brazil,South America,Premium,17.99,2022-10-25,2026-02-07,Card,No,Active,Action Title 150,Series,Action,Japanese,2015,Mobile,110,3,91,2023-02-01,Afternoon,3,No,Ads,33,324,0.76
U149369,17,Female,Canada,North America,Basic,8.99,2022-11-07,2026-02-07,Card,No,Active,Animation Title 729,Movie,Animation,Yoruba,2006,TV,54,1,90,2022-12-09,Evening,4,Yes,Algorithm,40,159,0.98
U149370,40,Male,Germany,Europe,Standard,13.99,2022-08-03,2026-02-07,Bank Transfer,No,Active,Drama Title 2840,Movie,Drama,German,2003,Tablet,109,3,100,2022-08-20,Night,2,No,Trending,60,278,0.49
U149371,40,Male,South Africa,Africa,Basic,8.99,2022-06-14,2026-02-07,Wallet,No,Active,Sci-Fi Title 2403,Movie,Sci-Fi,French,2001,TV,54,1,90,2023-03-08,Night,3,No,Search,16,146,0.42
U149372,21,Female,India,Asia,Standard,13.99,2023-11-23,2026-02-07,Card,Yes,Active,Documentary Title 528,Movie,Documentary,German,2022,Mobile,75,2,83,2023-12-19,Night,4,Yes,Ads,6,293,0.6
U149373,21,Male,Canada,North America,Basic,8.99,2023-03-17,2023-08-04 00:00:00,Wallet,Yes,Cancelled,Thriller Title 580,Movie,Thriller,German,2001,Mobile,89,2,100,2023-09-14,Night,4,Yes,Algorithm,54,245,0.34
U149374,60,Male,Brazil,South America,Basic,8.99,2023-01-31,2023-05-18 00:00:00,Wallet,Yes,Cancelled,Thriller Title 2526,Movie,Thriller,English,2022,TV,81,2,100,2023-03-15,Night,3,No,Ads,28,226,0.54
U149375,40,Male,India,Asia,Standard,13.99,2023-03-31,2026-02-07,Wallet,No,Active,Comedy Title 973,Movie,Comedy,Hindi,2012,Laptop,76,2,84,2023-07-31,Afternoon,5,Yes,Ads,33,231,0.54
U149376,30,Male,Canada,North America,Premium,17.99,2022-11-17,2026-02-07,Card,No,Active,Sci-Fi Title 2977,Movie,Sci-Fi,Hindi,2010,TV,138,4,100,2023-09-02,Night,3,No,Trending,14,332,0.76
U149377,30,Male,USA,North America,Basic,8.99,2023-02-11,2024-05-20 00:00:00,Wallet,Yes,Cancelled,Documentary Title 357,Movie,Documentary,German,2013,Laptop,78,2,100,2023-03-05,Afternoon,3,No,Friend,49,171,0.68
U149378,50,Male,India,Asia,Basic,8.99,2024-06-06,2026-02-07,Bank Transfer,No,Active,Action Title 536,Series,Action,Japanese,2018,Mobile,80,2,100,2024-11-20,Afternoon,3,No,Trending,25,199,0.99
U149379,40,Female,UK,Europe,Premium,17.99,2022-05-01,2023-03-16 00:00:00,Card,No,Cancelled,Drama Title 1370,Series,Drama,German,2011,Laptop,133,4,100,2023-01-04,Morning,3,No,Friend,31,313,0.64
U149380,30,Male,Brazil,South America,Standard,13.99,2023-09-22,2026-02-07,Wallet,No,Active,Documentary Title 63,Movie,Documentary,Hindi,2004,TV,113,3,100,2024-02-03,Night,3,No,Trending,52,248,0.48
U149381,17,Female,UK,Europe,Basic,8.99,2022-05-02,2026-02-07,Card,No,Active,Animation Title 2086,Series,Animation,French,2004,Mobile,48,1,80,2022-08-17,Evening,3,No,Algorithm,23,232,0.81
U149382,60,Male,France,Europe,Standard,13.99,2023-09-30,2026-02-07,Wallet,Yes,Active,Comedy Title 1062,Series,Comedy,Hindi,2005,Laptop,86,2,95,2024-03-01,Afternoon,3,No,Ads,48,263,0.55
U149383,50,Male,South Africa,Africa,Premium,17.99,2023-10-29,2026-02-07,Wallet,No,Active,Documentary Title 2532,Series,Documentary,French,2011,Laptop,114,3,95,2024-08-02,Evening,4,Yes,Friend,54,374,0.56
U149384,21,Male,UK,Europe,Basic,8.99,2023-03-14,2026-02-07,Wallet,No,Active,Comedy Title 2199,Series,Comedy,French,2014,TV,58,1,96,2023-09-08,Night,5,Yes,Algorithm,6,187,0.62
U149385,50,Male,Germany,Europe,Basic,8.99,2024-05-14,2026-02-07,Card,Yes,Active,Romance Title 1995,Movie,Romance,English,2008,Mobile,99,3,100,2024-12-04,Evening,4,Yes,Algorithm,45,175,0.35
U149386,40,Male,UK,Europe,Premium,17.99,2024-05-30,2025-09-07 00:00:00,Wallet,No,Cancelled,Romance Title 726,Series,Romance,Portuguese,2017,TV,136,4,100,2024-07-09,Afternoon,3,No,Ads,12,374,0.22
U149387,21,Male,Brazil,South America,Premium,17.99,2024-02-11,2026-02-07,Wallet,No,Active,Drama Title 2355,Series,Drama,Portuguese,2005,Tablet,109,3,90,2024-04-17,Night,2,No,Search,43,360,0.73
U149388,60,Male,USA,North America,Premium,17.99,2022-12-18,2026-02-07,Card,Yes,Active,Thriller Title 1229,Movie,Thriller,Yoruba,2004,TV,135,4,100,2023-01-07,Evening,5,Yes,Search,41,325,0.92
U149389,60,Female,South Africa,Africa,Basic,8.99,2023-12-04,2026-02-07,Wallet,No,Active,Comedy Title 2293,Series,Comedy,Hindi,2001,TV,52,1,86,2024-06-08,Morning,4,Yes,Trending,23,143,0.95
U149390,40,Female,Japan,Asia,Standard,13.99,2023-02-04,2026-02-07,Bank Transfer,No,Active,Drama Title 1160,Series,Drama,French,2000,Laptop,86,2,95,2023-06-07,Evening,4,Yes,Search,46,304,0.96
U149391,30,Male,Canada,North America,Basic,8.99,2022-12-28,2026-02-07,Wallet,No,Active,Action Title 2677,Movie,Action,Yoruba,2005,TV,63,2,100,2023-08-14,Night,3,No,Trending,40,133,0.99
U149392,30,Male,Nigeria,Africa,Premium,17.99,2023-11-28,2026-02-07,Wallet,Yes,Active,Drama Title 98,Series,Drama,German,2024,Mobile,109,3,90,2024-03-13,Evening,2,No,Trending,32,384,0.99
U149393,40,Female,Brazil,South America,Standard,13.99,2022-10-12,2023-01-28 00:00:00,Wallet,No,Cancelled,Sci-Fi Title 2417,Movie,Sci-Fi,French,2014,TV,74,2,82,2023-08-04,Afternoon,5,Yes,Search,35,310,0.26
U149394,40,Female,Germany,Europe,Basic,8.99,2022-03-17,2023-03-01 00:00:00,Card,No,Cancelled,Action Title 2451,Movie,Action,French,2014,TV,56,1,93,2022-07-11,Evening,5,Yes,Ads,25,169,0.22
U149395,17,Male,Canada,North America,Standard,13.99,2022-02-16,2026-02-07,Card,Yes,Active,Comedy Title 1592,Series,Comedy,Portuguese,2011,Mobile,75,2,83,2022-06-16,Night,4,Yes,Algorithm,59,253,0.64
U149396,17,Male,India,Asia,Basic,8.99,2023-01-02,2026-02-07,Wallet,Yes,Active,Thriller Title 2064,Movie,Thriller,English,2005,Laptop,73,2,100,2023-04-09,Afternoon,5,Yes,Algorithm,27,142,0.47
U149397,60,Male,Germany,Europe,Basic,8.99,2024-05-24,2026-02-07,Bank Transfer,No,Active,Romance Title 672,Movie,Romance,German,2011,TV,50,1,83,2025-02-05,Evening,5,Yes,Search,0,142,0.74
U149398,17,Male,Canada,North America,Standard,13.99,2022-09-17,2026-02-07,Wallet,No,Active,Sci-Fi Title 2046,Series,Sci-Fi,German,2005,Mobile,68,2,75,2023-02-27,Night,3,No,Algorithm,38,276,0.9
U149399,21,Female,France,Europe,Basic,8.99,2024-05-31,2025-09-22 00:00:00,Bank Transfer,No,Cancelled,Drama Title 1959,Movie,Drama,Portuguese,2004,TV,41,1,68,2024-06-07,Evening,2,No,Search,12,196,0.51
U149400,30,Male,Japan,Asia,Basic,8.99,2024-01-23,2026-02-07,Card,No,Active,Action Title 1898,Movie,Action,French,2008,TV,45,1,75,2024-03-06,Evening,4,Yes,Trending,52,183,0.59
U149401,50,Female,France,Europe,Premium,17.99,2023-07-05,2026-02-07,Bank Transfer,No,Active,Drama Title 2065,Series,Drama,English,2009,TV,137,4,100,2023-11-13,Evening,3,No,Algorithm,17,387,0.79
U149402,30,Female,South Africa,Africa,Basic,8.99,2022-06-25,2026-02-07,Bank Transfer,No,Active,Thriller Title 2619,Series,Thriller,French,2006,TV,25,1,41,2023-01-16,Evening,4,Yes,Search,58,174,0.47
U149403,17,Female,Nigeria,Africa,Standard,13.99,2022-05-27,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 2682,Series,Thriller,Yoruba,2006,Mobile,89,2,98,2022-07-03,Evening,4,Yes,Search,1,217,0.61
U149404,40,Male,USA,North America,Premium,17.99,2024-01-12,2026-02-07,Bank Transfer,Yes,Active,Animation Title 326,Series,Animation,Portuguese,2015,Laptop,124,4,100,2024-05-05,Afternoon,4,Yes,Ads,50,369,0.57
U149405,40,Male,Canada,North America,Basic,8.99,2023-12-21,2024-12-19 00:00:00,Bank Transfer,Yes,Cancelled,Action Title 2776,Series,Action,German,2004,Mobile,57,1,95,2024-07-30,Night,4,Yes,Algorithm,49,184,0.5
U149406,60,Female,UK,Europe,Basic,8.99,2023-04-12,2024-09-13 00:00:00,Wallet,No,Cancelled,Animation Title 993,Movie,Animation,Japanese,2001,TV,70,2,100,2023-11-16,Night,4,Yes,Ads,12,213,0.69
U149407,50,Male,Nigeria,Africa,Basic,8.99,2024-02-28,2026-02-07,Wallet,No,Active,Romance Title 1763,Movie,Romance,French,2018,TV,49,1,81,2024-03-28,Afternoon,3,No,Trending,30,165,0.78
U149408,30,Male,India,Asia,Premium,17.99,2023-02-20,2026-02-07,Card,Yes,Active,Action Title 280,Movie,Action,Yoruba,2016,Mobile,104,3,86,2023-08-08,Afternoon,2,No,Algorithm,40,364,0.43
U149409,40,Female,Brazil,South America,Premium,17.99,2022-02-16,2026-02-07,Bank Transfer,Yes,Active,Romance Title 2823,Movie,Romance,German,2010,TV,121,4,100,2022-09-25,Morning,3,No,Friend,22,359,0.95
U149410,60,Female,Nigeria,Africa,Premium,17.99,2023-07-28,2024-01-29 00:00:00,Wallet,No,Cancelled,Romance Title 243,Series,Romance,Japanese,2009,TV,118,3,98,2024-02-25,Morning,4,Yes,Search,13,327,0.55
U149411,40,Female,USA,North America,Basic,8.99,2023-12-15,2026-02-07,Wallet,No,Active,Romance Title 1559,Series,Romance,Portuguese,2019,Laptop,69,2,100,2024-08-14,Morning,4,Yes,Friend,6,199,0.55
U149412,21,Female,Germany,Europe,Standard,13.99,2022-01-05,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 2831,Series,Sci-Fi,French,2017,Laptop,83,2,92,2022-09-19,Evening,5,Yes,Search,40,270,0.51
U149413,17,Male,Nigeria,Africa,Premium,17.99,2023-06-04,2026-02-07,Bank Transfer,No,Active,Documentary Title 429,Movie,Documentary,Portuguese,2009,TV,146,4,100,2024-01-09,Afternoon,2,No,Trending,59,418,0.99
U149414,21,Female,UK,Europe,Premium,17.99,2022-01-04,2023-07-23 00:00:00,Wallet,No,Cancelled,Thriller Title 1314,Series,Thriller,English,2021,TV,123,4,100,2022-02-19,Afternoon,1,No,Friend,44,348,0.9
U149415,17,Female,UK,Europe,Basic,8.99,2023-09-23,2026-02-07,Wallet,No,Active,Animation Title 454,Series,Animation,Yoruba,2023,Tablet,96,3,100,2024-05-21,Morning,4,Yes,Ads,48,210,0.26
U149416,21,Male,Brazil,South America,Basic,8.99,2023-03-14,2023-07-29 00:00:00,Wallet,No,Cancelled,Animation Title 810,Series,Animation,Japanese,2019,Tablet,99,3,100,2023-09-12,Evening,3,No,Algorithm,50,141,0.99
U149417,17,Female,Brazil,South America,Basic,8.99,2023-01-07,2026-02-07,Card,No,Active,Animation Title 1108,Movie,Animation,English,2017,TV,47,1,78,2023-10-04,Morning,2,No,Trending,19,173,0.58
U149418,21,Male,South Africa,Africa,Basic,8.99,2023-02-09,2026-02-07,Wallet,Yes,Active,Animation Title 1105,Movie,Animation,German,2007,TV,65,2,100,2023-07-05,Evening,3,No,Ads,51,247,0.33
U149419,50,Male,UK,Europe,Basic,8.99,2022-02-17,2026-02-07,Bank Transfer,Yes,Active,Thriller Title 509,Series,Thriller,Japanese,2018,TV,71,2,100,2022-06-06,Night,3,No,Friend,21,229,0.83
U149420,17,Male,Nigeria,Africa,Standard,13.99,2024-04-08,2026-02-07,Card,Yes,Active,Documentary Title 149,Series,Documentary,Japanese,2012,Mobile,91,3,100,2024-08-21,Night,3,No,Trending,45,266,0.52
U149421,50,Male,Brazil,South America,Standard,13.99,2022-06-06,2026-02-07,Card,No,Active,Action Title 1532,Movie,Action,English,2015,Laptop,95,3,100,2023-01-18,Evening,5,Yes,Search,53,261,0.63
